unique_id,pdf_file,page_num,first_name,last_name,middle_name,middle_initial,context,title,entity_value,file_id,cluster_id
45,usct_pension_files\A_B\Abbs Wilkins.pdf,10,Elizabeth,Hopkins Abbs,,,wife of soldier,,Elizabeth Hopkins Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,45
45,usct_pension_files\A_B\Abbs Wilkins.pdf,10,Elizabeth,Hopkins Abbs,,,wife of soldier,,Elizabeth Hopkins Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,45
50,usct_pension_files\A_B\Abbs Wilkins.pdf,11,Elizabeth,Hopkins Abbs,,,soldier's wife,,Elizabeth Hopkins Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,45
50,usct_pension_files\A_B\Abbs Wilkins.pdf,11,Elizabeth,Hopkins Abbs,,,soldier's wife,,Elizabeth Hopkins Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,45
90,usct_pension_files\A_B\Abbs Wilkins.pdf,21,Elizabeth,Abbs,Hopkins,,wife of Wilkins Abbs,,Elizabeth Hopkins Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,45
90,usct_pension_files\A_B\Abbs Wilkins.pdf,21,Elizabeth,Abbs,Hopkins,,wife of Wilkins Abbs,,Elizabeth Hopkins Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,45
265,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Elizabeth,Hopkins,,,wife,,Elizabeth Hopkins,usct_pension_files\A_B\Abbs Wilkins.pdf,45
54,usct_pension_files\A_B\Abbs Wilkins.pdf,12,Walter,Clark,,,Vice Chairman (indicated as VI-CHM'N),,Walter Clark,usct_pension_files\A_B\Abbs Wilkins.pdf,54
59,usct_pension_files\A_B\Abbs Wilkins.pdf,13,Mrs,Stovall,Wm H,H,claimant,Merchant and Planter,Mrs Wm H Stovall,usct_pension_files\A_B\Abbs Wilkins.pdf,59
60,usct_pension_files\A_B\Abbs Wilkins.pdf,13,Walter,Johnson,,,Recipient of a letter,,Walter Johnson,usct_pension_files\A_B\Abbs Wilkins.pdf,60
65,usct_pension_files\A_B\Abbs Wilkins.pdf,14,Walter,Johnson,,,correspondent regarding Wilkins Abbs' death,Acting Disbursing Clerk,Walter Johnson,usct_pension_files\A_B\Abbs Wilkins.pdf,60
62,usct_pension_files\A_B\Abbs Wilkins.pdf,13,Cb,Morris,,,"sender of the letter, postmaster",P.M.,Cb Morris,usct_pension_files\A_B\Abbs Wilkins.pdf,62
63,usct_pension_files\A_B\Abbs Wilkins.pdf,13,C,B Morris,,,,,C B Morris,usct_pension_files\A_B\Abbs Wilkins.pdf,62
70,usct_pension_files\A_B\Abbs Wilkins.pdf,15,C,B Morris,,,Correspondent and Postmaster,P.M.,C B Morris,usct_pension_files\A_B\Abbs Wilkins.pdf,62
68,usct_pension_files\A_B\Abbs Wilkins.pdf,15,Sally,Gardner,,,widow claimant,,Sally Gardner,usct_pension_files\A_B\Abbs Wilkins.pdf,68
69,usct_pension_files\A_B\Abbs Wilkins.pdf,15,J,O'Neal,H,H,attorney handling claim,Attorney,J H O'Neal,usct_pension_files\A_B\Abbs Wilkins.pdf,69
72,usct_pension_files\A_B\Abbs Wilkins.pdf,16,J,O'Neal,,,communication recipient,,J O'Neal,usct_pension_files\A_B\Abbs Wilkins.pdf,69
286,usct_pension_files\A_B\Abbs Wilkins.pdf,77,Jh,O'Neal,,,Clerk/Agent,,Jh O'Neal,usct_pension_files\A_B\Abbs Wilkins.pdf,69
74,usct_pension_files\A_B\Abbs Wilkins.pdf,16,Winfield,Scott,,,sender of communication,Commissioner,Winfield Scott,usct_pension_files\A_B\Abbs Wilkins.pdf,74
75,usct_pension_files\A_B\Abbs Wilkins.pdf,17,I,Abbs,,,soldier,,I Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,75
76,usct_pension_files\A_B\Abbs Wilkins.pdf,17,T,Robinson,,,Chief Widow Division,Chief,T Robinson,usct_pension_files\A_B\Abbs Wilkins.pdf,76
78,usct_pension_files\A_B\Abbs Wilkins.pdf,18,Sallie,Abbs,,,dependent widow,,Sallie Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,78
79,usct_pension_files\A_B\Abbs Wilkins.pdf,18,J,Oneal,H,O,pension claimant's advocate,,J H Oneal,usct_pension_files\A_B\Abbs Wilkins.pdf,79
81,usct_pension_files\A_B\Abbs Wilkins.pdf,19,John,Ivywood,,,witness,,John Ivywood,usct_pension_files\A_B\Abbs Wilkins.pdf,81
82,usct_pension_files\A_B\Abbs Wilkins.pdf,19,Moses,Green,,,witness,,Moses Green,usct_pension_files\A_B\Abbs Wilkins.pdf,82
251,usct_pension_files\A_B\Abbs Wilkins.pdf,66,Moses,Green,X,X,witness,,Moses X Green,usct_pension_files\A_B\Abbs Wilkins.pdf,82
84,usct_pension_files\A_B\Abbs Wilkins.pdf,20,Tucker,Evans,,,Attorney for claimant,Attorney,Tucker Evans,usct_pension_files\A_B\Abbs Wilkins.pdf,84
85,usct_pension_files\A_B\Abbs Wilkins.pdf,20,F,Clarkson,B,B,Printer of the affidavit,Printer,F B Clarkson,usct_pension_files\A_B\Abbs Wilkins.pdf,85
253,usct_pension_files\A_B\Abbs Wilkins.pdf,66,F,Clarkson,B,B,printer,,F B Clarkson,usct_pension_files\A_B\Abbs Wilkins.pdf,85
86,usct_pension_files\A_B\Abbs Wilkins.pdf,20,A,Johnson,,,witness,,A Johnson,usct_pension_files\A_B\Abbs Wilkins.pdf,86
87,usct_pension_files\A_B\Abbs Wilkins.pdf,20,W,Green,,,witness,,W Green,usct_pension_files\A_B\Abbs Wilkins.pdf,87
88,usct_pension_files\A_B\Abbs Wilkins.pdf,20,M,Mayne,,,notary public,Notary public,M Mayne,usct_pension_files\A_B\Abbs Wilkins.pdf,88
111,usct_pension_files\A_B\Abbs Wilkins.pdf,26,M,Thompson,A,A,notary,Notary Public,M A Thompson,usct_pension_files\A_B\Abbs Wilkins.pdf,88
245,usct_pension_files\A_B\Abbs Wilkins.pdf,65,M,Maxine,,,Notary Public,Notary Public,M Maxine,usct_pension_files\A_B\Abbs Wilkins.pdf,88
252,usct_pension_files\A_B\Abbs Wilkins.pdf,66,M,Manogue,,,notary,Notary Public,M Manogue,usct_pension_files\A_B\Abbs Wilkins.pdf,88
91,usct_pension_files\A_B\Abbs Wilkins.pdf,21,Al,Grisham,,,witness,,Al Grisham,usct_pension_files\A_B\Abbs Wilkins.pdf,91
92,usct_pension_files\A_B\Abbs Wilkins.pdf,21,Mary,Abbs,,,child of Wilkins Abbs,,Mary Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,92
93,usct_pension_files\A_B\Abbs Wilkins.pdf,21,Caroline,Abbs,,,child of Wilkins Abbs,,Caroline Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,93
94,usct_pension_files\A_B\Abbs Wilkins.pdf,21,Henry,Abbs,,,child of Wilkins Abbs,,Henry Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,94
95,usct_pension_files\A_B\Abbs Wilkins.pdf,21,Classtr,Abbs,,,child of Wilkins Abbs,,Classtr Abbs,usct_pension_files\A_B\Abbs Wilkins.pdf,95
97,usct_pension_files\A_B\Abbs Wilkins.pdf,22,Evelyn,Davenport,J,L,Commissioner of Pensions,Commissioner,Evelyn J Davenport,usct_pension_files\A_B\Abbs Wilkins.pdf,97
98,usct_pension_files\A_B\Abbs Wilkins.pdf,22,George,Andrews,,,Adjutant General,Adjutant General,George Andrews,usct_pension_files\A_B\Abbs Wilkins.pdf,98
100,usct_pension_files\A_B\Abbs Wilkins.pdf,23,B,Rantece,R,R,witness,,B R Rantece,usct_pension_files\A_B\Abbs Wilkins.pdf,100
101,usct_pension_files\A_B\Abbs Wilkins.pdf,23,W,Smally,S,S,witness,,W S Smally,usct_pension_files\A_B\Abbs Wilkins.pdf,101
102,usct_pension_files\A_B\Abbs Wilkins.pdf,24,B,Pearce,G,G,witness,,B G Pearce,usct_pension_files\A_B\Abbs Wilkins.pdf,102
104,usct_pension_files\A_B\Abbs Wilkins.pdf,25,M,Mason,M,M,witness to Wilkins Abbs' declaration.,,M M Mason,usct_pension_files\A_B\Abbs Wilkins.pdf,104
138,usct_pension_files\A_B\Abbs Wilkins.pdf,38,M,Mason,M,M,notary,,M M Mason,usct_pension_files\A_B\Abbs Wilkins.pdf,104
142,usct_pension_files\A_B\Abbs Wilkins.pdf,39,M,Mason,W,W,Witness to the claim,,M W Mason,usct_pension_files\A_B\Abbs Wilkins.pdf,104
105,usct_pension_files\A_B\Abbs Wilkins.pdf,25,Jesse,Jones,,,witness to Wilkins Abbs' declaration.,,Jesse Jones,usct_pension_files\A_B\Abbs Wilkins.pdf,105
109,usct_pension_files\A_B\Abbs Wilkins.pdf,26,Jesse,Jones,,,witness,,Jesse Jones,usct_pension_files\A_B\Abbs Wilkins.pdf,105
108,usct_pension_files\A_B\Abbs Wilkins.pdf,26,Miss,Benoit,,,witness,,Miss Benoit,usct_pension_files\A_B\Abbs Wilkins.pdf,108
153,usct_pension_files\A_B\Abbs Wilkins.pdf,42,Miss,Benoit,,,individual mentioned in certification,,Miss Benoit,usct_pension_files\A_B\Abbs Wilkins.pdf,108
112,usct_pension_files\A_B\Abbs Wilkins.pdf,26,S,Cuddy,,,signed document,"Chief, Law Division",S Cuddy,usct_pension_files\A_B\Abbs Wilkins.pdf,112
118,usct_pension_files\A_B\Abbs Wilkins.pdf,30,Addison,Hellon,,,Medical personnel involved in claim examination,Assistant Medical Referee,Addison Hellon,usct_pension_files\A_B\Abbs Wilkins.pdf,118
119,usct_pension_files\A_B\Abbs Wilkins.pdf,30,Cf,Whitney,,,Medical personnel involved in claim examination,Medical Referee,C F Whitney,usct_pension_files\A_B\Abbs Wilkins.pdf,119
121,usct_pension_files\A_B\Abbs Wilkins.pdf,31,Jos,Altenberg,,,pension attorney,Pension Attorney,Jos Altenberg,usct_pension_files\A_B\Abbs Wilkins.pdf,121
140,usct_pension_files\A_B\Abbs Wilkins.pdf,38,Cos,Altenberg,,,attorney,,Cos Altenberg,usct_pension_files\A_B\Abbs Wilkins.pdf,121
131,usct_pension_files\A_B\Abbs Wilkins.pdf,36,William,Fletcher,,,attorney,,William Fletcher,usct_pension_files\A_B\Abbs Wilkins.pdf,131
159,usct_pension_files\A_B\Abbs Wilkins.pdf,44,William,Fletcher,,,company owner,,William Fletcher,usct_pension_files\A_B\Abbs Wilkins.pdf,131
164,usct_pension_files\A_B\Abbs Wilkins.pdf,45,William,Fletcher,,,Commissioner,Comr,William Fletcher,usct_pension_files\A_B\Abbs Wilkins.pdf,131
132,usct_pension_files\A_B\Abbs Wilkins.pdf,36,V,W,,,Commissioner,Comr,V W,usct_pension_files\A_B\Abbs Wilkins.pdf,132
134,usct_pension_files\A_B\Abbs Wilkins.pdf,37,F,Ainsworth,C,C,Adjutant General,The Adjutant General,F C Ainsworth,usct_pension_files\A_B\Abbs Wilkins.pdf,134
213,usct_pension_files\A_B\Abbs Wilkins.pdf,57,F,C Ainsworth,C,C,military official,Chief of Office,F C C Ainsworth,usct_pension_files\A_B\Abbs Wilkins.pdf,134
213,usct_pension_files\A_B\Abbs Wilkins.pdf,57,F,C Ainsworth,C,C,military official,Chief of Office,F C C Ainsworth,usct_pension_files\A_B\Abbs Wilkins.pdf,134
242,usct_pension_files\A_B\Abbs Wilkins.pdf,64,Fc,Ainsworth,C,C,Major and Surgeon,"Major and Surgeon, U. S. Army",F C C Ainsworth,usct_pension_files\A_B\Abbs Wilkins.pdf,134
242,usct_pension_files\A_B\Abbs Wilkins.pdf,64,Fc,Ainsworth,C,C,Major and Surgeon,"Major and Surgeon, U. S. Army",F C C Ainsworth,usct_pension_files\A_B\Abbs Wilkins.pdf,134
135,usct_pension_files\A_B\Abbs Wilkins.pdf,37,V,Warner,,,Commissioner of Pensions,Commissioner,V Warner,usct_pension_files\A_B\Abbs Wilkins.pdf,135
181,usct_pension_files\A_B\Abbs Wilkins.pdf,49,V,Warner,,,commissioner,Commissioner,V Warner,usct_pension_files\A_B\Abbs Wilkins.pdf,135
136,usct_pension_files\A_B\Abbs Wilkins.pdf,37,E,,,,clerk,,E,usct_pension_files\A_B\Abbs Wilkins.pdf,136
139,usct_pension_files\A_B\Abbs Wilkins.pdf,38,W,Barry,W,W,witness,,W W Barry,usct_pension_files\A_B\Abbs Wilkins.pdf,139
143,usct_pension_files\A_B\Abbs Wilkins.pdf,39,M,Barry,B,B,Witness to the claim,,M B Barry,usct_pension_files\A_B\Abbs Wilkins.pdf,143
144,usct_pension_files\A_B\Abbs Wilkins.pdf,39,C,Thompson,W,W,Official signer and certifier of witness testimony,Notary Public,C W Thompson,usct_pension_files\A_B\Abbs Wilkins.pdf,144
147,usct_pension_files\A_B\Abbs Wilkins.pdf,40,Onni,Lewis,,,witness,,Onni Lewis,usct_pension_files\A_B\Abbs Wilkins.pdf,147
148,usct_pension_files\A_B\Abbs Wilkins.pdf,40,Charly,Scott,C,C,witness,,Charly C Scott,usct_pension_files\A_B\Abbs Wilkins.pdf,148
187,usct_pension_files\A_B\Abbs Wilkins.pdf,51,Chas,Scott,,,Witness,,Chas Scott,usct_pension_files\A_B\Abbs Wilkins.pdf,148
191,usct_pension_files\A_B\Abbs Wilkins.pdf,52,Chas,Scott,,,witness,,Chas Scott,usct_pension_files\A_B\Abbs Wilkins.pdf,148
151,usct_pension_files\A_B\Abbs Wilkins.pdf,41,T,Barry,F,F,Notary,Justice of the Peace,T F Barry,usct_pension_files\A_B\Abbs Wilkins.pdf,151
155,usct_pension_files\A_B\Abbs Wilkins.pdf,42,T,Barry,F,F,notary who witnessed the statement,Justice of the Peace,T F Barry,usct_pension_files\A_B\Abbs Wilkins.pdf,151
152,usct_pension_files\A_B\Abbs Wilkins.pdf,42,E,Martin,G,G,medical professional,"M,D",E G Martin,usct_pension_files\A_B\Abbs Wilkins.pdf,152
157,usct_pension_files\A_B\Abbs Wilkins.pdf,43,Wm,Ligher,P,P,attorney,,Wm P Ligher,usct_pension_files\A_B\Abbs Wilkins.pdf,157
161,usct_pension_files\A_B\Abbs Wilkins.pdf,45,Dr,Martin,,,physician,,Dr Martin,usct_pension_files\A_B\Abbs Wilkins.pdf,161
162,usct_pension_files\A_B\Abbs Wilkins.pdf,45,A,Scott,O,O,witness,,A O Scott,usct_pension_files\A_B\Abbs Wilkins.pdf,162
163,usct_pension_files\A_B\Abbs Wilkins.pdf,45,W,Lewis,O,O,witness,,W O Lewis,usct_pension_files\A_B\Abbs Wilkins.pdf,163
166,usct_pension_files\A_B\Abbs Wilkins.pdf,46,Thos,Mead,,,examiner,Medical Examiner,Thos Mead,usct_pension_files\A_B\Abbs Wilkins.pdf,166
167,usct_pension_files\A_B\Abbs Wilkins.pdf,46,Wm,Houston,,,approver,Medical Referee,Wm Houston,usct_pension_files\A_B\Abbs Wilkins.pdf,167
168,usct_pension_files\A_B\Abbs Wilkins.pdf,46,Tritt,,,,approver,,Tritt,usct_pension_files\A_B\Abbs Wilkins.pdf,168
170,usct_pension_files\A_B\Abbs Wilkins.pdf,47,Fr,Dunn,,,president of the examination board,,Fr Dunn,usct_pension_files\A_B\Abbs Wilkins.pdf,170
171,usct_pension_files\A_B\Abbs Wilkins.pdf,47,Ovid,Stone,,,secretary of the examination board,,Ovid Stone,usct_pension_files\A_B\Abbs Wilkins.pdf,171
172,usct_pension_files\A_B\Abbs Wilkins.pdf,47,E,Smythe,C,C,treasurer of the examination board,,E C Smythe,usct_pension_files\A_B\Abbs Wilkins.pdf,172
174,usct_pension_files\A_B\Abbs Wilkins.pdf,48,E,Smythe,C,C,examining surgeon,,E C Smythe,usct_pension_files\A_B\Abbs Wilkins.pdf,172
173,usct_pension_files\A_B\Abbs Wilkins.pdf,48,S,Dunn,R,R,examining surgeon,,S R Dunn,usct_pension_files\A_B\Abbs Wilkins.pdf,173
175,usct_pension_files\A_B\Abbs Wilkins.pdf,48,Owen,Stone,W,W,examining surgeon and secretary,Secretary,Owen W Stone,usct_pension_files\A_B\Abbs Wilkins.pdf,175
178,usct_pension_files\A_B\Abbs Wilkins.pdf,49,Douglass,Cooper,,,former owner,,Douglass Cooper,usct_pension_files\A_B\Abbs Wilkins.pdf,178
179,usct_pension_files\A_B\Abbs Wilkins.pdf,49,L,Richardson,W,W,witness,,L W Richardson,usct_pension_files\A_B\Abbs Wilkins.pdf,179
180,usct_pension_files\A_B\Abbs Wilkins.pdf,49,Will,Aldrige,,,witness,,Will Aldrige,usct_pension_files\A_B\Abbs Wilkins.pdf,180
186,usct_pension_files\A_B\Abbs Wilkins.pdf,51,Do,Lewis,,,Witness,,D O Lewis,usct_pension_files\A_B\Abbs Wilkins.pdf,186
195,usct_pension_files\A_B\Abbs Wilkins.pdf,53,Do,Lewis,O,O,Witness,,D O O Lewis,usct_pension_files\A_B\Abbs Wilkins.pdf,186
190,usct_pension_files\A_B\Abbs Wilkins.pdf,52,Lo,Lewis,,,witness,,L O Lewis,usct_pension_files\A_B\Abbs Wilkins.pdf,190
192,usct_pension_files\A_B\Abbs Wilkins.pdf,52,Jt,Barry,,,official certifier,Justice of Peace,J T Barry,usct_pension_files\A_B\Abbs Wilkins.pdf,192
194,usct_pension_files\A_B\Abbs Wilkins.pdf,53,Ht,Jefferson,T,T,Witness,,H T T Jefferson,usct_pension_files\A_B\Abbs Wilkins.pdf,194
198,usct_pension_files\A_B\Abbs Wilkins.pdf,54,Gh,Barry,,,notary,Justice of the Peace & Ex officio Notary Pub,G H Barry,usct_pension_files\A_B\Abbs Wilkins.pdf,198
200,usct_pension_files\A_B\Abbs Wilkins.pdf,55,E,Phillips,W,W,notary,,E W Phillips,usct_pension_files\A_B\Abbs Wilkins.pdf,200
200,usct_pension_files\A_B\Abbs Wilkins.pdf,55,E,Phillips,W,W,notary,,E W Phillips,usct_pension_files\A_B\Abbs Wilkins.pdf,200
208,usct_pension_files\A_B\Abbs Wilkins.pdf,56,Ew,Phillips,,,notary,Justice of the Peace,E W Phillips,usct_pension_files\A_B\Abbs Wilkins.pdf,200
208,usct_pension_files\A_B\Abbs Wilkins.pdf,56,Ew,Phillips,,,notary,Justice of the Peace,E W Phillips,usct_pension_files\A_B\Abbs Wilkins.pdf,200
201,usct_pension_files\A_B\Abbs Wilkins.pdf,55,James,Alexander,,,witness,,James Alexander,usct_pension_files\A_B\Abbs Wilkins.pdf,201
202,usct_pension_files\A_B\Abbs Wilkins.pdf,55,Moses,Goven,,,witness,,Moses Goven,usct_pension_files\A_B\Abbs Wilkins.pdf,202
205,usct_pension_files\A_B\Abbs Wilkins.pdf,56,Jas,Alexander,,,affiant,,Jas Alexander,usct_pension_files\A_B\Abbs Wilkins.pdf,205
206,usct_pension_files\A_B\Abbs Wilkins.pdf,56,Moses,Jones,,,affiant,,Moses Jones,usct_pension_files\A_B\Abbs Wilkins.pdf,206
207,usct_pension_files\A_B\Abbs Wilkins.pdf,56,Fredk,Tasker,,,filed by,,Fredk Tasker,usct_pension_files\A_B\Abbs Wilkins.pdf,207
209,usct_pension_files\A_B\Abbs Wilkins.pdf,56,Walter,Phillips,E,E,Clerk of the County Court,Clerk,Walter E Phillips,usct_pension_files\A_B\Abbs Wilkins.pdf,209
214,usct_pension_files\A_B\Abbs Wilkins.pdf,57,Wm,Lochren,,,Commissioner of Pensions,Commissioner,Wm Lochren,usct_pension_files\A_B\Abbs Wilkins.pdf,214
218,usct_pension_files\A_B\Abbs Wilkins.pdf,58,James,Parker,,,"Witness, affiant",,James Parker,usct_pension_files\A_B\Abbs Wilkins.pdf,218
219,usct_pension_files\A_B\Abbs Wilkins.pdf,58,Wp,Parker,,,"Witness, affiant",,W P Parker,usct_pension_files\A_B\Abbs Wilkins.pdf,219
225,usct_pension_files\A_B\Abbs Wilkins.pdf,60,Ed,Coleman,D,D,affiant,Notary Public,E D D Coleman,usct_pension_files\A_B\Abbs Wilkins.pdf,225
226,usct_pension_files\A_B\Abbs Wilkins.pdf,60,Ab,Banks,,,witness,,A B Banks,usct_pension_files\A_B\Abbs Wilkins.pdf,226
228,usct_pension_files\A_B\Abbs Wilkins.pdf,61,Elias,Scott,,,Affiant,,Elias Scott,usct_pension_files\A_B\Abbs Wilkins.pdf,228
229,usct_pension_files\A_B\Abbs Wilkins.pdf,61,Mm,Mcguire,,,Notary,Notary Public,M M Mcguire,usct_pension_files\A_B\Abbs Wilkins.pdf,229
231,usct_pension_files\A_B\Abbs Wilkins.pdf,61,Je,Shelby,,,Claim Blank Printer,,J E Shelby,usct_pension_files\A_B\Abbs Wilkins.pdf,231
232,usct_pension_files\A_B\Abbs Wilkins.pdf,61,Tucker,Thompson,,,Filed by,,Tucker Thompson,usct_pension_files\A_B\Abbs Wilkins.pdf,232
234,usct_pension_files\A_B\Abbs Wilkins.pdf,62,Ab,Rose,,,President of the examination board,,Ab Rose,usct_pension_files\A_B\Abbs Wilkins.pdf,234
241,usct_pension_files\A_B\Abbs Wilkins.pdf,64,Andrew,Davidson,,,Commissioner of Pensions,Commissioner,Andrew Davidson,usct_pension_files\A_B\Abbs Wilkins.pdf,241
246,usct_pension_files\A_B\Abbs Wilkins.pdf,65,John,Logwood,,,witness,,John Logwood,usct_pension_files\A_B\Abbs Wilkins.pdf,246
250,usct_pension_files\A_B\Abbs Wilkins.pdf,66,Jno,Logwood,,,witness,,Jno Logwood,usct_pension_files\A_B\Abbs Wilkins.pdf,246
247,usct_pension_files\A_B\Abbs Wilkins.pdf,65,M,W Green,,,witness,,M W Green,usct_pension_files\A_B\Abbs Wilkins.pdf,247
256,usct_pension_files\A_B\Abbs Wilkins.pdf,68,Sallie,,,,alleged in letter,,Sallie,usct_pension_files\A_B\Abbs Wilkins.pdf,256
259,usct_pension_files\A_B\Abbs Wilkins.pdf,69,F,Allen,H,H,"Chief Division,",Actg. Chief Division,F H Allen,usct_pension_files\A_B\Abbs Wilkins.pdf,259
261,usct_pension_files\A_B\Abbs Wilkins.pdf,71,H,Fletcher,,,Clmnt (Claimant),,H Fletcher,usct_pension_files\A_B\Abbs Wilkins.pdf,261
263,usct_pension_files\A_B\Abbs Wilkins.pdf,73,Abbs,Wilkins,,,soldier,,Abbs Wilkins,usct_pension_files\A_B\Abbs Wilkins.pdf,263
264,usct_pension_files\A_B\Abbs Wilkins.pdf,74,,Wilkins,,,soldier,,Wilkins,usct_pension_files\A_B\Abbs Wilkins.pdf,264
266,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Sam,Cary,,,comrade,,Sam Cary,usct_pension_files\A_B\Abbs Wilkins.pdf,266
267,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Geo,Davis,,,comrade,,Geo Davis,usct_pension_files\A_B\Abbs Wilkins.pdf,267
272,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Geo,Davis,,,Ordinary Sergeant,Sgt,Geo Davis,usct_pension_files\A_B\Abbs Wilkins.pdf,267
268,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Reuben,Barnett,,,comrade,,Reuben Barnett,usct_pension_files\A_B\Abbs Wilkins.pdf,268
269,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Dan,Williams,,,comrade,,Dan Williams,usct_pension_files\A_B\Abbs Wilkins.pdf,269
270,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Lynch,,,,Captain,,Lynch,usct_pension_files\A_B\Abbs Wilkins.pdf,270
271,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Davis,,,,Lieutenant,,Davis,usct_pension_files\A_B\Abbs Wilkins.pdf,271
273,usct_pension_files\A_B\Abbs Wilkins.pdf,74,Wilbur,Hill,D,D,Examiner in Charge,Examiner,Wilbur D Hill,usct_pension_files\A_B\Abbs Wilkins.pdf,273
276,usct_pension_files\A_B\Abbs Wilkins.pdf,76,F,C,V,V,Attorney,,F V C,usct_pension_files\A_B\Abbs Wilkins.pdf,276
278,usct_pension_files\A_B\Abbs Wilkins.pdf,76,E,G,,,,,E G,usct_pension_files\A_B\Abbs Wilkins.pdf,278
279,usct_pension_files\A_B\Abbs Wilkins.pdf,76,W,M,,,Attorney,,W M,usct_pension_files\A_B\Abbs Wilkins.pdf,279
283,usct_pension_files\A_B\Abbs Wilkins.pdf,76,J,C,D,D,Surgeon,Late Surgeon,J D C,usct_pension_files\A_B\Abbs Wilkins.pdf,283
287,usct_pension_files\A_B\Abbs Wilkins.pdf,77,Dg,,,,,,Dg,usct_pension_files\A_B\Abbs Wilkins.pdf,287
290,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,1,Moses,Green,,,minor of,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
291,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,2,Moses,Green,,,soldier,"Co. D, Regt. 33 U. S. C. Vol. Inf.",Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
297,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,5,Moses,Green,,,deceased soldier,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
316,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,6,Moses,Green,,,unknown,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
318,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,7,Moses,Green,,,soldier,"D. 33"" U. S. C. Inf.",Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
323,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,8,Moses,Greene,Green,,Attorney for minors,,Moses Green Greene,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
326,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,9,Moses,Green,,,soldier,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
330,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,10,Moses,Green,,,deceased husband of Patsy Green,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
339,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,11,Moses,Green,,,"Deceased soldier, husband of Patsy Green",Co. Decease,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
342,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,12,Moses,Green,,,soldier,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
345,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,13,Moses,Green,,,soldier,Private,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
354,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,14,Moses,Green,,,soldier,soldier,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
359,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,15,Moses,Green,,,soldier,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
368,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,19,Moses,Green,,,soldier,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
374,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,20,Moses,Green,,,"Soldier, father of the claimants",,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
392,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,23,Moses,Green,,,Soldier,,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
400,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,24,Moses,Green,,,"Soldier, father of Molsy Green",,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
408,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,25,Moses,Green,,,soldier,Soldier,Moses Green,usct_pension_files\G_H\Green Moses Civil War Pension.pdf,290
